country,year,primary_energy_consumption,oil_production,gas_production,coal_production,renewables_consumption,solar_electricity,wind_electricity,hydro_electricity,nuclear_electricity
China,1998,11000.56640625,1862.893310546875,234.6211853027344,7745.74658203125,561.248779296875,0.0140000004321336,0.3555555641651153,198.88999938964844,14.100000381469728
China,1999,11386.068359375,1863.358642578125,253.962142944336,7931.64404296875,555.293701171875,0.0170000009238719,0.473737359046936,196.5800018310547,14.949000358581545
China,2000,11800.2841796875,1891.2705078125,274.1396179199219,8226.111328125,627.4334106445312,0.0199999995529651,0.5899999737739563,222.41000366210932,16.739999771118164
China,2001,12470.0634765625,1916.972900390625,305.6757507324219,8715.2294921875,776.434814453125,0.0299999993294477,0.7200000286102295,277.42999267578125,17.469999313354492
China,2002,13580.4912109375,1940.6514892578125,329.17919921875,9307.322265625,801.0562133789062,0.050000000745058,0.8399999737739563,287.9700012207031,25.1299991607666
China,2003,15818.755859375,1972.273681640625,352.90435791015625,10994.3017578125,788.5204467773438,0.0599999986588954,1.0,283.67999267578125,43.34000015258789
China,2004,18509.13671875,2024.2130126953125,417.861328125,12873.73046875,975.653076171875,0.0799999982118606,1.2799999713897705,353.5400085449219,50.470001220703125
China,2005,21027.1640625,2109.13427734375,497.0796508789063,14440.990234375,1097.7137451171875,0.0799999982118606,1.950000047683716,397.0199890136719,53.09000015258789
China,2006,23048.333984375,2148.8251953125,590.1359252929688,15449.5546875,1209.740478515625,0.0900000035762786,3.7100000381469727,435.7900085449219,54.84000015258789
China,2007,25049.576171875,2166.880859375,697.8466186523438,16738.865234375,1349.6395263671875,0.1099999994039535,5.480000019073486,485.260009765625,62.130001068115234
China,2008,26020.462890625,2214.8125,809.316650390625,17349.283203125,1780.234375,0.1500000059604644,13.100000381469728,636.9600219726562,68.38999938964844
China,2009,27158.8984375,2203.768798828125,859.3975219726562,17885.3515625,1774.1500244140625,0.2800000011920929,27.61000061035156,615.6400146484375,70.05000305175781
China,2010,29055.609375,2361.052978515625,965.4451904296876,19367.25,2080.640380859375,0.699999988079071,49.400001525878906,711.3800048828125,74.73999786376953
China,2011,31336.537109375,2359.442138671875,1061.6561279296875,21535.068359375,2089.481201171875,2.609999895095825,74.0999984741211,688.0399780273438,87.19999694824219
China,2012,32624.1796875,2412.968994140625,1114.78076171875,21789.302734375,2618.515869140625,3.5899999141693115,103.0500030517578,862.7899780273438,98.31999969482422
China,2013,33852.56640625,2441.826416015625,1218.107177734375,22034.13671875,2852.831787109375,8.369999885559082,138.25999450683594,909.6099853515624,111.5
China,2014,34729.06640625,2458.919189453125,1311.80859375,21680.76171875,3344.307373046875,23.51000022888184,159.75999450683594,1059.68994140625,133.22000122070312
China,2015,35135.98828125,2495.332763671875,1356.688720703125,21273.958984375,3587.62890625,39.47999954223633,185.58999633789065,1114.52001953125,171.3800048828125
China,2016,35277.7109375,2322.33642578125,1379.4161376953125,19671.232421875,3891.9755859375,66.52999877929688,240.8600006103516,1153.27001953125,213.17999267578125
China,2017,36649.3828125,2227.21484375,1491.994873046875,20326.109375,4243.3447265625,117.8000030517578,304.6000061035156,1165.06005859375,248.1000061035156
China,2018,38409.8203125,2201.838134765625,1614.1884765625,21352.951171875,4659.0869140625,176.89999389648438,365.7999877929688,1198.8900146484375,295.0
China,2019,40188.72265625,2228.6337890625,1767.4144287109375,22154.439453125,5096.05908203125,224.0,405.2999877929688,1272.5400390625,348.70001220703125
China,2020,41493.890625,2265.163330078125,1940.09228515625,22364.935546875,5511.56640625,261.1000061035156,466.5,1321.7099609375,366.2000122070313
China,2021,43847.1796875,2312.986083984375,2092.12890625,23177.974609375,6170.00732421875,327.0,655.7999877929688,1300.0,407.5
China,2022,44516.4921875,2380.916748046875,2218.414306640625,25365.6328125,6712.96923828125,427.2699890136719,762.6699829101562,1298.1199951171875,417.7799987792969
China,2023,47072.01171875,2430.972412109375,2342.58349609375,25933.818359375,7226.69189453125,584.1500244140625,885.8699951171875,1226.0,434.7200012207031
China,2024,48987.1015625,2475.92236328125,2483.896484375,26245.0234375,8470.08203125,839.0399780273438,997.0399780273438,1354.25,450.8500061035156
China,2025,,,,,,1174.9599609375,1135.43994140625,1397.06005859375,487.6099853515625
Germany,1900,,0.5814999938011169,0.0,647.4109497070312,,,,,
Germany,1901,,0.5117200016975403,0.0,653.5057983398438,,,,,
Germany,1902,,0.5814999938011169,0.0,644.8226928710938,,,,,
Germany,1903,,0.7326899766921997,0.0,697.3690185546875,,,,,
Germany,1904,,1.0467000007629397,0.0,725.2562866210938,,,,,
Germany,1905,,0.9187700152397156,0.0,767.3098754882812,,,,,
Germany,1906,,0.9420300126075744,0.0,826.1350708007812,,,,,
Germany,1907,,1.2327799797058103,0.0,871.4566040039062,,,,,
Germany,1908,,1.6398299932479858,0.0,899.591552734375,,,,,
Germany,1909,,1.593309998512268,0.0,909.968017578125,,,,,
Germany,1910,,1.6282000541687012,0.0,923.5812377929688,,,,,
Germany,1911,,1.593309998512268,0.0,971.2196044921876,,,,,
Germany,1912,,1.5700500011444092,0.0,1075.8499755859375,,,,,
Germany,1913,,1.407230019569397,0.0,1167.71142578125,,,,,
Germany,1914,,1.2792999744415283,0.0,1015.1325073242188,,,,,
Germany,1915,,1.1513700485229492,0.0,952.9805297851562,,,,,
Germany,1916,,1.0815900564193726,0.0,1029.9964599609375,,,,,
Germany,1917,,1.0583300590515137,0.0,1076.3148193359375,,,,,
Germany,1918,,0.4419400095939636,0.0,1041.301513671875,,,,,
Germany,1919,,0.4303100109100342,0.0,816.0847778320312,,,,,
Germany,1920,,0.4070500135421753,0.0,934.5696411132812,,,,,
Germany,1921,,0.4419400095939636,0.0,986.736572265625,,,,,
Germany,1922,,0.4884600043296814,0.0,936.2146606445312,,,,,
Germany,1923,,0.5931299924850464,0.0,605.9751586914062,,,,,
Germany,1924,,0.6861699819564819,0.0,903.1021728515624,,,,,
Germany,1925,,0.9187700152397156,0.0,1009.8009033203124,,,,,
Germany,1926,,1.1048500537872314,0.0,1071.83544921875,,,,,
Germany,1927,,1.1281100511550903,0.0,1140.0013427734375,,,,,
Germany,1928,,1.0699599981307983,0.0,1165.1258544921875,,,,,
Germany,1929,,1.197890043258667,0.0,1250.057373046875,,,,,
Germany,1930,,2.0236198902130127,0.0,1075.80810546875,,,,,
Germany,1931,,2.6632699966430664,0.0,923.9232788085938,,,,,
Germany,1932,,2.6749000549316406,0.0,827.9429931640625,,,,,
Germany,1933,,2.7795701026916504,0.0,862.9969482421875,,,,,
Germany,1934,,3.698339939117432,0.0,964.85791015625,,,,,
Germany,1935,,4.966010093688965,0.0,1079.95849609375,,,,,
Germany,1936,,5.175350189208984,0.0,1191.9134521484375,,,,,
Germany,1937,,5.245130062103272,0.0,1380.9337158203125,,,,,
Germany,1938,,7.082670211791992,0.0,1415.8330078125,,,,,
Germany,1939,,8.606200218200684,0.0,1399.5489501953125,,,,,
Germany,1940,,12.281279563903809,0.0,1423.260986328125,,,,,
Germany,1941,,10.490260124206545,0.0,1445.9127197265625,,,,,
Germany,1942,,8.65272045135498,0.0,1472.9378662109375,,,,,
Germany,1943,,8.268930435180664,0.0,1500.06298828125,,,,,
Germany,1944,,8.396860122680664,0.0,1337.00341796875,,,,,
Germany,1945,,6.315090179443359,0.0,335.0296325683594,,,,,
Germany,1946,,7.559500217437744,2.346597909927368,819.8382568359375,,,,,
Germany,1947,,6.710509777069092,1.679216980934143,954.3814086914062,,,,,
Germany,1948,,7.385049819946289,1.4424042701721191,1112.980712890625,,,,,
Germany,1949,,9.792460441589355,1.1625348329544067,1301.1158447265625,,,,,
Germany,1950,,13.013970375061035,1.463932752609253,1389.4547119140625,,,,,
Germany,1951,,15.89820957183838,1.7868590354919434,1507.0611572265625,,,,,
Germany,1952,,20.4106502532959,2.0667285919189453,1569.08984375,,,,,
Germany,1953,,25.458070755004883,2.2389559745788574,1613.14013671875,,,,,
Germany,1954,,31.00558090209961,3.2292633056640625,1669.967041015625,,,,,
Germany,1955,,36.599609375,5.166821479797363,1743.67529296875,,,,,
Germany,1956,,40.8213005065918,7.900930881500244,1793.176513671875,,,,,
Germany,1957,,46.11294937133789,7.685646533966064,1809.2177734375,,,,,
Germany,1958,,51.61394119262695,7.791574001312256,1801.6920166015625,,,,,
Germany,1959,,59.429298400878906,8.722749710083008,1871.443359375,,,,,
Germany,1960,,64.31390380859375,10.062679290771484,1907.466796875,,,,,
Germany,1961,,72.18740844726562,10.966015815734863,1940.827392578125,,,,,
Germany,1962,,79.15377807617188,14.113475799560549,1961.79638671875,,,,,
Germany,1963,,86.2713394165039,21.322067260742188,1998.74560546875,,,,,
Germany,1964,,89.9347915649414,33.102996826171875,2014.4002685546875,,,,,
Germany,1965,2969.293212890625,92.62132263183594,49.95258331298828,1921.315185546875,45.033912658691406,0.0,0.0,16.212209701538086,0.1169999986886978
Germany,1966,2977.001220703125,92.43524169921876,62.467193603515625,1836.169677734375,48.70555114746094,0.0,0.0,17.533998489379883,0.2649999856948852
Germany,1967,2969.431396484375,93.12140655517578,81.67656707763672,1706.1151123046875,46.25642013549805,0.0,0.0,16.652311325073242,1.225000023841858
Germany,1968,3170.41259765625,93.76106262207033,126.88368225097656,1727.8558349609375,46.9416389465332,0.0,0.0,16.898990631103516,1.7660000324249268
Germany,1969,3419.778076171875,92.58643341064452,181.72381591796875,1756.0777587890625,38.092994689941406,0.0,0.0,13.713478088378906,4.936999797821045
Germany,1970,3611.0166015625,88.67874908447266,120.12975311279295,1771.7626953125,51.57971954345703,0.0,0.0,17.53367805480957,6.49399995803833
Germany,1971,3643.556884765625,87.39945220947266,147.99725341796875,1761.48681640625,40.50373077392578,0.0,0.0,13.455187797546388,6.216000080108643
